ID,Author,State,BlockNumberChoices,Scores,AuthorTokenBalance
0x48df5b04991d661d0f0e75868fd6309a9e960dd1ab6ef10badc96476d2bd7048,0x761211e57e10525AB76D122BA5A9232C4C152C93,closed,26124649,"['Sim', 'Nao', 'Nao sei ']","[70833.094386031, 0, 7328.623471197472]",0.0
0x82ff28fafdd578a7b96dae4dbca498cc23f7edb3266045866dc0b647d4080a10,0xDddd38e2c6340D9bf6293f921ACAFAFDb447B55e,closed,26122448,"['Yes', 'No']","[64907.12658363163, 0.7621040652789545]",77.09770225554055
0x2e14b9a5461dedde96d61f926a02641d158cf310fbd3c6b5528584f893b0b1fe,0xAa57B4B58e99171c1Fa534829d8B66562292205e,closed,26122069,"['Donate BUSD, USDT...', 'Donate BNB...']","[59042.81577243149, 23.194781144116828]",10.739234
0xd46a773877a5d2b9ed3a5e6dafd05842e85e569dea12490f82010b8fb1ec35d3,0xFD46f682eEa912c8B3f25e2Dfd9E14387a795d68,closed,26121712,"['I love goldendoodles', 'I don’t like goldendoodles ', 'I don’t like dogs ']","[70328.33753884229, 110344.9251486821, 0.7621040652789545]",0.02881394321921162
0x8e90521d0c6e3bb305e106241fbc1862c4047410ffe4a097082509ab0a95209d,0xC8309582B498045AbD11E96a6dA72FF6a9C22DC3,closed,26121171,"['Here’s a little donation ', 'You can get through this!!!', 'Here’s something big to help you along the way', 'I wish I could help:(']","[41.43582595779738, 0.03794245318760318, 51068.32970666031, 137092.17012330965]",0.3940958055287585
0xf97ea085f5168b23748aad7d01158b574b5dfd795b203bad4772be24ddf9082d,0x6dBb9D989289BDD2f11aE7B65783ba8cAc6027d0,closed,26119898,"['I can help to this project ', 'I have already sent aid to the area. ']","[51175.79414955875, 1.2621040652789546]",0.773470760048896
0x42ec8a871c65720956c4a11ed78225a93913125da7abc6e21236fb8691c74493,0xffa4bBD602D9970886414F616E6EdadE764C999E,closed,26114875,"['I don’t like any of them.\u2028', 'Proposal i \u2028', 'Proposal ii', 'Proposal ii+iii', 'Proposal i+ii', 'Proposal i+ii+iii']","[509038.24203079304, 1.808101622511091, 0, 9.79463321304608, 0, 0.26182688283550665]",10.777
0xc165f5966a85fa99bd625b48132b23ffb604082e83544959d6e930bf26ce1e2c,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,26111696,"['✅ Yes, make the adjustments!', ""❌ No, don't make the adjustments!""]","[135751087.02925557, 28068474.25575922]",10.0
0x6fe5bc071de64dcb3105b0eaaf9981fb1f11b38f4c6b98ef77ca6900cdd219d2,0xC8309582B498045AbD11E96a6dA72FF6a9C22DC3,closed,26113133,"['I will deffinitly help you ', 'Time to move onto bigger better things', 'I wish you the best of luck dear', 'Let me know how I can help', 'We all struggling out here ']","[933.0794457524296, 22.450828250899946, 53750.13476352197, 525.0856507394934, 10.863285245164557]",0.9216357179898803
0xeb339494cba097575cc5381143844f5c1efa35a45560c94f497e12cb1c8a5252,0xC8309582B498045AbD11E96a6dA72FF6a9C22DC3,closed,26112701,"['I think this is amazing idea', 'Not so sure….', 'Bitter-sweet']","[325934.4898928501, 64.83541738352231, 0]",1.3038800137222917
0x67b16f61a3ef1507369a99c007515559bc6e7cd469faa0d6b377e66962173215,0x4a82032C39f2bf5188cb96b544A7bba85b480f8A,closed,26106698,"['Yes', 'No']","[297.7659298740162, 84269.12036697306]",12.197343030924106
0xcb228bc88320aa73f6b096811819a90c8c45553af9d9384381c04c05833a9d22,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,26106293,"['✅ We want to earn pSTAKE tokens!', '❌ We don’t want to earn pSTAKE tokens!']","[34903697.52192642, 3686467.816370799]",10.0
0x94a4a633f51ecc6f2d3d85faf79775e136576e9274573cbf52dfbaae9d057bd5,0xd778b120a7136464B59107A1E7d60FD05b02a932,closed,26106652,"['✅ We want to earn pSTAKE tokens!', '❌ We don’t want to earn pSTAKE tokens!']","[11946.43695922291, 489.8175821483569]",3.822318063610296
0x75bebc7516eee2565cde0b64067563eaa843e9d83a74117d4ce4370528a3ca6e,0x4a82032C39f2bf5188cb96b544A7bba85b480f8A,closed,26106515,"['Yes, 🍺🍺🍺', 'No, alcohol ']","[52676.56554349941, 36.19604644989189]",12.197343030924106
0x89ec8c29249bf77a9075f5a67af9f0f34c739fd91a8966d1a87cd6e22a908ff2,0x4a82032C39f2bf5188cb96b544A7bba85b480f8A,closed,26106312,"['Yes, It’s interesting ', 'No. ']","[478557.5007486713, 63484.85597040469]",12.197343030924106
0x2f4cd93917433fb4a85c61eba54dfd7b65b7e2b280da31f130dfb9e1acd30db4,0x4a82032C39f2bf5188cb96b544A7bba85b480f8A,closed,26106165,"['Yes', 'No']","[358.4773680433199, 124531.91968839164]",12.197343030924106
0x215e3140eab1f7f77bac6566dbe9339e0e79ba5c1bec63d2197e3310719b3881,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,26104770,"['YES', 'NO', 'NWV (NO WITH VETO)', 'ABSTAIN']","[23892.989335401704, 0, 0, 0.06901683869924391]",0.220702111253606
0xeeaac661cbf091ddbab472a2d73d9c6f4e1db8a2e7f1da58611ec442965799be,0xDe65656B90BeAC4cD70D65237CF2F737909fb17A,closed,26097438,"['Ideias ', 'Funcionalidades ']","[1018861.1286576446, 0]",0.0
0x2300b15ef84daf655be5a537b71c6767ed9775c919bfa61496066edfe5715360,0x6e8389b61Fc963a307F04Aa9ECfAD26272444737,closed,26093356,"['No', 'Yes', 'Done']","[31705.79936029735, 21705.778503490663, 0]",0.0
0xad47b69aef9b3733b93bb07809736b2053f92a517e7b5096921004eeff8d9f8e,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,26077743,"['YES', 'NO', 'NWV (NO WITH VETO)', 'ABSTSAIN']","[219.7793057653018, 62182.69532852691, 69.84210338206304, 0]",0.220702111253606
0x6f20041429204698234986b022c29388ea45ea22f692b57f99ffc5459ae32af3,0xd2c40Ed7675F4d0A5ebFFD0eaA234e3f87715dDb,closed,26070657,"['I will donate more than 0.01', 'solve your problems, you shouldnt trust in crypto']","[2179.6387038361504, 265038.29138826707]",0.24239102259743772
0x4bd76ca02bdb17990bc4ab87bd85a6f2d2546db72e721ddeddb703163e1e043e,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,26048141,"['YES', 'NO', 'NWV', 'ABSTAIN']","[196541.8774964116, 33091.93044620778, 0.001, 3139.399967630002]",0.220702111253606
0xcb14abe1eab0e4be7ea1253b8c76dac2f6bcf67ba678e285b3fc7a966e1498a0,0x3C11E1CAf4A71A7e1CbfC8B9086D8daB223ADC93,active,26034796,"['1', 'Other amount', 'Good Luck ']","[1693857.4959041406, 24.23719542270255, 508.6934168755876]",0.5
0x55717fa89e263f396118d558ff1831378d0e2288685352b98d2fc7c1547bc581,0x870BA0C945bFD1c03C6451bD4A9Fae58AE0a74Ff,closed,26031668,"['YES, im in', 'NO, i like the current  System']","[116208.94611027464, 831990.4358279268]",0.001
0x0d86fdb59c06df1eebc9c82336e23a243a4f5aa9411d1591d03e20fc0c010a92,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,26030628,"['YES', 'NO', 'NWV', 'ABSTAIN']","[1154.9289059117136, 73247.74777996278, 9.092050217180349, 1539.0195563784066]",0.220702111253606
0x704824556117d3e8fe5a205a7a6b7cd74a0255afcfc5f5335bd3cbeb16baae00,0xFe3565C8b8fDa2FD5d82C7CB9b073056A56A23Ff,active,26026698,"['Agree', 'Not Agree']","[2228294.191210717, 686.361271497063]",1e-05
0x03a5a15987a8bf4fa9c848d5751b05194e4fa824168cbc6f0c7c84c912dc2785,0xe6C79009f8d32F51DAdb224B5ED3D5937CE013FA,closed,26026513,"['De Mint', 'Normal token burning']","[197628.07394400224, 646919.6952087691]",0.0
0xed4b72c00de4c33c57a33fd41c3536482ccb123ba5a3a50a9408bb41a09e2c4c,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,26019748,"['yes', 'no', 'nwv', 'abstain']","[38438.88430509415, 13542.945316863916, 9.122282264281788, 0]",0.220702111253606
0x238a68bdaa3b074c77ac1a3a2025303ae2fe1602c2b0ce31684bc6b2cfab6a4d,0x1787a6df891C85D7C1BE52790749A3a1Bc73B913,closed,26017677,"['Yes Make It ', ""Don't Make it ""]","[27034.983568851698, 33677.6614716418]",1.492597317955102
0xf8c6d5fb8c178cfbf3e1aa9622f3a07306990e920d7b44dc751e9c4a871c1d3e,0x0a4b00A2Bd2Ac059A8214995C0e4083bdA7603B2,closed,26009681,"['Yes, I will donate', 'No, I will not donate']","[68171.49569842937, 833819.2958234096]",0.0
0x308774ee151917e3251045610d575be8425f407c44ec73d566d1a984ad8d562e,0x6e8389b61Fc963a307F04Aa9ECfAD26272444737,closed,26002689,"['Genuine ', 'No', 'Not sure']","[35004.45220753833, 14.50267680591693, 4383.420678551303]",0.0
0x5b733fd42eaf46ad362962b4bcbb5c0ee58cb362fefc78568afa1eb98468eaaa,0x1CfD540BaAA092124d8bfb29DbD5762BD80f1b56,closed,26001592,"['Pump', 'Dump']","[21537.99506223507, 801.3478913364731]",0.0
0x51163d15864469f6d9ad857dbe0d79f407790e97f1c7cc981d6dcf7519ece98a,0x1CfD540BaAA092124d8bfb29DbD5762BD80f1b56,closed,26001567,"['Royal', 'Loyal']","[22086.067979840165, 10230.23738647428]",0.0
0x288520bf57491d6f8c57f3b1f08347b572e258ab00e34ebae1e1db8b40ff2181,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,26001087,"['YES', 'NO', 'NWV', 'ABSTAIN']","[60638.93088639832, 0, 9739.931195474031, 22.20712731648561]",0.220702111253606
0x8ec7e32802e9b3d6aa00b9ebe51f0e7d242b4de7443a2849b3daf0fcc41b2cfa,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,25991048,"['Nes', 'No', 'NWV', 'Abstain']","[92913.19820864778, 167.79075823772328, 38.03177050559542, 682.6538267389936]",0.220702111253606
0xb3ef5c788b95df940d31ab546a995f7b58d4da27d6bf5810c652f8e17d4aec36,0x625906d24138D117fa438FB37ffA1124073be978,closed,25979184,"['add a coin KASPA', 'add a coin']","[55914.20036771264, 84.937107435861]",0.0
0xb421bfe2759dcff270410a284f70219e7474bfe6f3ccb745f6ce67ac9373746c,0x08347A578Cec7F2EE1FcA5850AFDda121EB2A2DF,closed,25975016,"['I agree', 'I disagree']","[233263.4636130758, 68678.41376831714]",0.009
0x92aad0c223f707b77ddfe968e1f0fd3c39fc4ae615305075708aa5ce62f1afa2,0xF20772B296bD6404CE845e966F46CD6be8fa384b,closed,25974840,"['27000', '22000']","[20052.063302845396, 3342.939973126034]",0.0
0xd07bff405126fbe162254c593813ca32bfc584e3e35373ae8828279ceeb263d0,0x1CfD540BaAA092124d8bfb29DbD5762BD80f1b56,closed,25965231,"['Yed', 'Node']","[78347.21335871275, 68560.0671073418]",0.0
0xb88dc6a651a7f90f203873e9b5cc16a89e69e8a9339a076014afacbe64a322c3,0x1CfD540BaAA092124d8bfb29DbD5762BD80f1b56,closed,25965220,"['Yes', 'No']","[85657.42462061848, 16.169471858271876]",0.0
0x5e1e0d73821a57ad514d2c1e8702513567482c9a1f06411df6ccd9aaf28f6a6d,0x1643997B0c24B45666B935567617A1214baa5A52,closed,25951862,"['helped', 'passed by']","[38747.050862680706, 1322.7822531627903]",0.0
0x2a52a66cc36d55978f2d1fd47ea96e3c5612b4e11a81c562d2719f3ce13d923f,0x0D6A9963F7b362C3D50cFdfdC9207B4D8e766c13,closed,25948607,"['We want to deploy $CAKE on Arbitrum', 'We don’t want to deploy $CAKE on Arbitrum']","[152836.05133291983, 1.0836014030840042]",1.2786289704818237
0x13659da349b548244cc1bb51b9ca20e91630c5ec1375ce5cc1768e4c6e3e1a1f,0xd869BC02b8d89B154D4f3BE0eD67C5Fed0145d72,closed,25947523,"['pottery round should only be winable once per round per individual wallet', ""i dont care, let them win all while small investors don't get anything but lowered APR""]","[498698.6884091336, 35124.83551457587]",0.07204147486712105
0xc6df4bed50ccb34f88a8c743eec5795ea6ca38336777b530de578b0c4b3226ff,0xF20772B296bD6404CE845e966F46CD6be8fa384b,closed,25947060,"['Pump', 'Dump']","[62217.89242489197, 10.187477154251518]",0.0
0xe59c58b460732fa02a476794db7b95480ecec59e90dca5b16725d458c2a60043,0xF20772B296bD6404CE845e966F46CD6be8fa384b,closed,25947034,"['8', '10']","[1108.4125453663587, 54958.95878743414]",0.0
0x159959db2be199c479fdc6ff50f887de9498d72e06cb14dc8a61dc774aaebf83,0xE242b9104aBb5f704420e7288547b0cfF500a8fe,closed,25944267,"['Yes', 'No']","[36945.37830217269, 0.09469768504466934]",10.068119447176972
0x81a57c8c3693ab1df14742786650e80bf8a6b7867b318bbb6c352d789cec8279,0x8E490a0AF4e4f6e1115c42050B7AAB077f64b90e,closed,25941531,"['Yes', 'No']","[2339.899435881463, 13.941040679247545]",0.0
0x3b634bffaffe455219f0d09244f718afac786543b3f43a6421e17441a20ea840,0x8E490a0AF4e4f6e1115c42050B7AAB077f64b90e,closed,25941531,"['Yes', 'No']","[2790.956891779011, 0.3]",0.0
0x1f6bdce44205029b80caf65bfbc19b60e1ffb79d54aca1500e0f75c02a2ab7ce,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,25941434,"['✅ We want to shift ApolloX’s Farm rewards!', '❌ We don’t want to shift ApolloX’s Farm rewards!']","[37335278.34614171, 6693808.80728985]",10.0
0xfafd411ff1e6a45bf0ed1aa35ebc02ebddc63c49cf2cddb6c1279c48c3fdb18a,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,25939126,"['test1', 'test2']",[],0.0
0x2b78306f15c595596f6b480ada21be2fc95b5e8b64672e893885b5951d68872f,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,25936224,"['yes,better for future', 'no,Bad for human society']","[30555.586798095275, 469.6805010348649]",0.220702111253606
0xf6c884c379e89ea951171b885510db16da0d8b347d2500b0cf0e85bad4db664f,0xa94f451A46c9F673FfA5C184785CC6218528bB6F,closed,25930997,"['i help a brother out', 'i wish you the best luck with blockfi']","[4.454762480903149, 948.5527769483]",0.001
0x55b42f52806bcb017698c3c50ae103b265563edba86bf5149a5ef28479d9eb99,0x73110506F21605872Ff5607C421A9e928B05914b,closed,25923221,"['Yes, it is a good idea - Please consider this', 'No, no need for ""such thing""']","[459780.1380025705, 10692.674740927649]",0.0
0x9da3dcc3e249b174d9d22f152776d306e11a0470d21d31f57ca603a7c77099b4,0xfD1ec955181f7448B0C1bE05D22501C41b5694e4,closed,25918795,"['Yes, I will help', ""No, I won't help""]","[106780.82670728496, 1130.5311490340598]",0.0
0xadbb340e63eca193255e2cc1b557d490108582ea3d8429fd24c45edaa2e7858e,0x27F041bAA9eea02575B56064D99e90E84B277c55,closed,25915065,"['Want to help me', ""Don't want to help me ""]","[10575.289983918305, 35300.74701869212]",0.0
0x3b0290d7ac5a2ce6619147b6cb59c09f1027c055cbe2a8f24e5d4e07fc68686c,0x0FEC50248c4732E898c80A59bA69223F23c3F696,closed,25908449,"['Take same help', 'Sorry']","[80446.06264857764, 806.5896656451099]",2.24373
0x717b1edb17d0cdd1294952fc6495c1ac62beaeffc4438f3a5892631fbd3b7d1e,0xeA42C5A0D456ac61550A64E68e3e3ddb2042C5dD,active,25891942,"['Yes, i will help you', 'Yes, but let me speak with you for start ']","[1746764.6303760535, 849.4780020935962]",0.07416394668992864
0x6671773b5f8e14deb432b4ba74346bbdb711e048563b6821a27cbd838997eb51,0xe3590a299ACa9818B7d6943A5e5796726D6B181f,closed,25891752,"['Yes, I will help.', 'No help']","[2983.37971443741, 5472.550031775043]",9.377
0xdb9b324adb4a3a4284b4c8abea17650911f4320fac6f6f1f44227b5db572c5dd,0x1CfD540BaAA092124d8bfb29DbD5762BD80f1b56,closed,25891873,"['Moon', 'Mars']","[21972.307943727068, 191.69965034197435]",0.0
0xcb4f2244d85a09b7e0d5702640111b276a75e7552d7d360e6134b2049a0367a8,0x1CfD540BaAA092124d8bfb29DbD5762BD80f1b56,closed,25891859,"['Pump', 'Dump']","[13847.87648371687, 34270.86274483109]",0.0
0x1e9004922271f0299a7006e66c9b38395e3b75d0794365b4a80771c8a091e038,0x4C9900482c20471Eb9DB23053427d06783672d49,closed,25888945,"['I will help you', ""I don't care""]","[70464.13833558092, 113369.72374804349]",0.0
0x4d20d856d441a83fd0e4e37664a271088744a8e25e95097f67f45a18f6539a21,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,25877735,"['ETHEREUM ITSELLF', 'SOLANA', 'SHIBAINU', 'APTOS', 'CARDANO', 'EOS', 'POLKADOT', 'AVALANCHE', 'BITGERT', 'RAVENCOIN']","[37772.21500886778, 32175.67660021725, 0, 1127.4407376013353, 11.33317621388894, 50.66754389516509, 18.283149626622727, 0.04125498041708411, 157.91406274261274, 0]",0.1655265834402045
0x24faa1ecc316745d35d509be175ace661fcc0eb58ed0c6dbb838793303401967,0xD6F3bC068Dd5d113aa80036dc966E446770067AF,closed,25870584,"['Yes', 'Vote', 'No']","[132649.90576130763, 0, 61752.24009375352]",10.24161932
0x3db0fa9034edf8926fed121d1109b95674a0fa4b6fc9caef2569c3ec9fa6d1d7,0x6C11931a9f6e906278316E1F8F1d2df35761281a,closed,25869380,"['Yes bro, i help you', 'No, God hepl you']","[67744.83637615049, 203.96729494120825]",4.421565645781296
0x387f1ba3acc679b93e9df41931ace7f48cc40a845f42c82f6910e384b3d2d91c,0x13d3E41F974500AF91f35988Af6671218D443317,closed,25869167,"['I will help save lives', ""I don't care""]","[122009.23562764116, 58092.66010865107]",0.0
0x42af50d2a9bef27eb58a91f017f3ce230f9065b45291a5d563feb2fdf87fd6de,0x0a4b00A2Bd2Ac059A8214995C0e4083bdA7603B2,closed,25869178,"['Donate with USDY,BUSD', 'Donate with coin(BnB,Cake)']","[59174.23724304298, 21.84525719018179]",10.013893255163905
0x472a5cdcdb92486a7eb35adc365df96521a2e8924698452c283651ec4103f6c9,0x6cD2BBb806b308C9C9792bBB6d803FE8d0EEDe75,closed,25864654,"['Stop', 'Stop please ']","[456941.4773934802, 7066.147460191557]",0.0
0xe11afd3c68c673e5b696b742ae9b1a5559c6796e29f31bc8966085210c88cb8a,0x8d3d0079F7469Af42d9dAb63be10F20e017fd4B5,closed,25864235,"['Help(yes)', 'Help(no)']","[72520.56951523396, 0.6072405385365598]",0.0
0x44e1907665c813badc8ae8820c1c388d8fea5a74e7d0cb6592b23e852e157688,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,25862003,"['no volume is not enough', 'yes bitcoin to the moon']","[7153.304581069972, 50649.930517927234]",0.1655265834402045
0x5f9ab26fd3d001e297122f229054ac376553bb496648d0a7a5fa57ada797e4f0,0x6dcDeF65aD84B7D03F8e6f22B7c730DA97e17BCA,closed,25859782,"['I will help', 'no']","[21697.197875510377, 100520.1914592848]",0.0
0xa6a0648ee7d90e37c3b57af42413f2f3ab7f382575ac59a0cca321c26dff04a5,0x87b7E8d102354c741e5F226eA4772F6660fE41F9,closed,25859388,"['Ok I will help', 'No']","[10532.18030132882, 43.12054263897165]",2.0
0xd36111ceaadf154c33e4a0d9a22b4c819829254c79f7ba0ba344a634b666667f,0xD0b8F4468e6c63183b0D82e309D5ccac32F6233f,closed,25857142,"['black and white', 'white and black']","[18851.31164998291, 35.918297414828416]",10.034556010762785
0xeaf2df60ad7e6d030be2af6fbeedbe1243fcbb17f09dad8b271425c3979f2bf8,0xD0b8F4468e6c63183b0D82e309D5ccac32F6233f,closed,25857142,"['black and white', 'white and black']","[10432.651197269512, 23.553666225744223]",10.034556010762785
0xa363c1e6f60413de9b64c83236d9117898891c2bf853bc311cd03949f5d99755,0x495677b6A8d93C328908B7f70A00CE0c1997a48c,closed,25855644,"['Ok', 'No']","[1162.5157930417267, 61653.19344599447]",10.2727
0x118f9fd9995f83191cb32a13b71d99170b618883faa44e1b3b310605ece71d2f,0x495677b6A8d93C328908B7f70A00CE0c1997a48c,closed,25855644,"['Ok', 'No']","[742.0812771341244, 19669.282088007203]",10.2727
0x4c259b68db5287fbb9266d175a6acbaf502148dd8c0f63e07de7468d4abc19e6,0x495677b6A8d93C328908B7f70A00CE0c1997a48c,closed,25855644,"['Ok', 'No']","[9996.909201831682, 0.3]",10.2727
0xd4421c228f3c9d9b9fe1ebdac33c23fdde33ce5a513b7d377491608c0846a75f,0x495677b6A8d93C328908B7f70A00CE0c1997a48c,closed,25855644,"['Ok', 'No,love Putin ']","[4845.17261792476, 43619.62656980647]",10.2727
0x00fc21a1253a7d4066dca37080a32099a47af0529fb780b4d3ba0535d76ed318,0x495677b6A8d93C328908B7f70A00CE0c1997a48c,closed,25855644,"['Yes', 'No']","[34715.35413649167, 49374.44474133387]",10.2727
0xb90fde67adcbf58cf666084874e41bb4c0cf57d815e449c481e58afda0b3c27a,0x495677b6A8d93C328908B7f70A00CE0c1997a48c,closed,25855644,"['Ok', 'No']","[10298.221719540625, 1686.4354666755512]",10.2727
0xfc04dc4a63aa8361fca302a89eefa784413a48c2ef4cea58deb7ac4613103936,0x495677b6A8d93C328908B7f70A00CE0c1997a48c,closed,25855644,"['Ok I will help✅', 'No sorry, I love Putin']","[45.08480836516628, 12337.645700524812]",10.2727
0x63426b9f2d90a51fcc70bcb175d5210d2ee6a6f50bfd288d8fad77745a8a3582,0x495677b6A8d93C328908B7f70A00CE0c1997a48c,closed,25855644,"['Ok', 'No']","[18549.468738931944, 3]",10.2727
0x20c84193607737632328e3ef02dd58dcf35877ad8c8d3891ea1943e7b2961c7b,0x495677b6A8d93C328908B7f70A00CE0c1997a48c,closed,25855644,"['Ok I will help ✅', 'No sorry🛑']","[223.10221682151925, 12.373196392005456]",10.2727
0xc698ee7438b9e770506828c078c2a662fc94b98a8f71a8ddfa2c9dc3d2e82778,0x495677b6A8d93C328908B7f70A00CE0c1997a48c,closed,25855644,"['Ok I help', 'Sure']","[9892.768181554968, 4.384864553169465]",10.2727
0xd13796601bb9d25a63e01014abda41124e939504cc2a987aeeb4e7fe3bf23215,0x80C70614617689419688e6E0f17F0B8c2b3D4815,closed,25853234,"['yes', 'no']","[18867.510971662512, 748.0202415669106]",0.0
0x916d5b10a72d8b4316796f9e30651c5cc32c7fdf65fb9941ec37d3749952a220,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,25849372,"['yes i want to learn and earn', 'sure, i want to get hooked ']","[136166.13082071702, 10.678061111244462]",0.1655265834402045
0x5c5e01e3d3ef90107cd23a86502fb6dfb6dc17b3c48e8682ceaf1867d0c86459,0x508D76455a15BbB08C299928B760341ecB6740fc,closed,25839007,"['Yes', 'No']","[71130.56267372076, 15.967936622581067]",0.0
0x6a0deb4939b77c15c644e912d6aee2186d5aeb1a2da0c7614af542db8e9af62f,0x28a9da58056146797f6fF933A69d9E4337bc7123,closed,25837092,"['Yes, I will support', 'No, Thanks']","[37634.22584047408, 9.814629971517352]",0.5
0xaadfd66c408455d535433e09023cadf40e6cb9242cd1b297ed623f24af19d6dc,0x28a9da58056146797f6fF933A69d9E4337bc7123,closed,25837092,"['Yes, I will support', 'No, tanks']","[80753.08212203998, 177.4921326971477]",0.5
0x3ee1b10407223993062b427ea58a937b43c91bddb116b007e8c53b64a9a7de87,0xd869BC02b8d89B154D4f3BE0eD67C5Fed0145d72,closed,25834246,"['DIVIDE ""APR"" FILTER INTO ""BASE APR"" AND ""LP REWARD APR""', ""DON'T DIVIDE FILTER OPTION AND MAKE PEOPLE SEARCH FOR THE APRS IN THE LIST""]","[112315.95449130854, 177.49320567965597]",0.07204147486712105
0x7c49a4e68d7894fb715efd913c3982e61cc1534664f7f3de7c02ce9227e3fd5d,0xD6F3bC068Dd5d113aa80036dc966E446770067AF,closed,25831516,"['Yes', 'Vote ', 'No']","[125427.12588190904, 208.91276576407927, 26562.054520965205]",10.24161932
0x7df3f624df925e79c3ed50f1445e67c31534ed92d677fe2e16404d22744051e9,0x884005Ac120c6A01d3480f4a5c2b2F1aE939878B,closed,25830761,"['Yes I help you ', 'No sorry ']","[157211.3212702525, 58517.18825931296]",0.0
0xbe6bd9d05ad8e1e3d2ffbed60d2efa2718966c5b84da2daf2ff06efdd53cc839,0xE73EA024087C28AF58b76AbA99dAaaCf22E5F9D7,closed,25830182,"['So I can help you', 'No']","[1004.2494576011007, 83716.45964826518]",0.0
0xd21481405d7a39efdc63ab94bc3106a825bda789388e45d49e5802a9e3fc8cf2,0x2238c33fdF562262D4b729493cF3babdE8D9519c,closed,25830055,"['I will help', 'Let tyrants rule the world']","[71036.71749107403, 186.6047098790015]",0.0
0x14b1a08e190948ea5d14a6a3577c8bc6b7444eed8e0a20540f195d7024605643,0x884005Ac120c6A01d3480f4a5c2b2F1aE939878B,closed,25830761,"['Yes I help you', 'No sorry ']","[74266.21477801798, 663309.4968183547]",0.0
